date, pm25, pm10, o3, no2, so2
2020/9/5, 25, 19, 21, 2, 
2020/9/6, 31, 39, 22, 1, 
2020/9/7, 47, , , , 
2020/9/13, 22, 5, 30, 2, 1
2020/9/14, 25, 8, 42, 1, 1
2020/9/15, 29, 12, 34, 1, 1
2020/9/16, 35, 15, 20, 1, 1
2020/9/17, 36, 14, 26, 6, 1
2020/9/18, 34, 12, 48, 3, 1
2020/9/19, 32, 12, 42, 1, 1
2020/9/20, 37, 12, 41, 3, 1
2020/9/21, 41, 10, 43, 2, 1
2020/9/22, 35, 12, 40, 2, 
2020/9/23, 37, 13, 37, 2, 1
2020/9/24, 37, 7, 25, 3, 1
2020/9/25, 24, 6, 26, 1, 1
2020/9/26, 21, 7, 33, 2, 1
2020/9/27, 25, 8, 33, 1, 1
2020/9/28, 33, 11, 39, 2, 1
2020/9/29, 37, 10, 33, 2, 1
2020/9/30, 42, 7, 35, 2, 1
2020/4/1, 22, 12, 43, 1, 1
2020/4/2, 39, 12, 40, 4, 1
2020/4/3, 40, 19, 46, 3, 1
2020/4/4, 60, 8, 39, 1, 1
2020/4/5, 29, 10, 43, 1, 1
2020/4/6, 32, 14, 50, 3, 1
2020/4/7, 41, 18, 60, 4, 1
2020/4/8, 50, 15, 55, 3, 
2020/4/9, 44, 8, 41, 1, 
2020/4/10, 39, 8, 43, 2, 
2020/4/11, 33, 10, 36, 3, 1
2020/4/12, 28, 3, 41, 1, 1
2020/4/13, 12, 10, 42, 1, 1
2020/4/14, 34, 11, 41, 4, 1
2020/4/15, 41, 18, 56, 5, 1
2020/4/16, 51, 18, 65, 3, 1
2020/4/17, 55, 14, 54, 1, 
2020/4/18, 43, 5, 47, 1, 1
2020/4/19, 20, 8, 50, 2, 1
2020/4/20, 26, 15, 51, 3, 1
2020/4/21, 50, 9, 42, 1, 1
2020/4/22, 34, 11, 36, 1, 1
2020/4/23, 32, 12, 36, 2, 
2020/4/24, 41, 8, 45, 1, 1
2020/4/25, 34, 23, 68, 2, 1
2020/4/26, 61, 17, 46, 2, 
2020/4/27, 51, 15, 53, 3, 1
2020/4/28, 48, 17, 54, 2, 3
2020/4/29, 48, 20, 47, 2, 1
2020/4/30, 59, 28, 41, 2, 4
2020/5/1, 88, 41, 37, 3, 7
2020/5/2, 106, 14, 41, 1, 1
2020/5/3, 56, 14, 35, 2, 1
2020/5/4, 31, 15, 42, 2, 1
2020/5/5, 39, 26, 34, 4, 1
2020/5/6, 59, 8, 42, 1, 1
2020/5/7, 24, 8, 43, 1, 
2020/5/8, 26, 10, 39, 1, 2
2020/5/9, 30, 11, 28, 2, 1
2020/5/10, 26, 11, 45, 2, 1
2020/5/11, 45, 19, 45, 3, 1
2020/5/12, 49, 17, 51, 1, 
2020/5/13, 45, 12, 51, 3, 1
2020/5/14, 31, 13, 42, 2, 1
2020/5/15, 36, 9, 39, 3, 1
2020/5/16, 26, 17, 38, 3, 2
2020/5/17, 42, 18, 33, 5, 1
2020/5/18, 47, 15, 42, 2, 1
2020/5/19, 35, 9, 41, 1, 
2020/5/20, 31, 7, 34, 1, 1
2020/5/21, 32, 7, 40, 2, 1
2020/5/22, 32, 8, 42, 1, 1
2020/5/23, 29, 7, 40, 1, 
2020/5/24, 24, 8, 35, 2, 1
2020/5/25, 29, 17, 36, 4, 1
2020/5/26, 41, 21, 56, 3, 1
2020/5/27, 52, 15, 57, 2, 1
2020/5/28, 47, 12, 58, 2, 1
2020/5/29, 37, 16, 50, 2, 1
2020/5/30, 51, 10, 38, 1, 1
2020/5/31, 30, 7, 33, 3, 1
2020/6/1, 28, 14, 47, 1, 
2020/6/2, 44, 27, 50, 2, 1
2020/6/3, 68, 34, 69, 2, 1
2020/6/4, 78, 30, 56, 1, 1
2020/6/5, 75, 39, 48, 4, 1
2020/6/6, 78, 11, 39, 1, 1
2020/6/7, 38, 14, 48, 2, 1
2020/6/8, 41, 18, 40, 1, 1
2020/6/9, 40, 13, 37, 1, 1
2020/6/10, 25, 9, 12, 4, 
2020/6/11, 26, 16, 18, 5, 1
2020/6/12, 40, 21, 12, 4, 
2020/6/13, 43, 29, 17, 4, 
2020/6/14, 57, 23, 46, 3, 1
2020/6/15, 50, 19, 48, 2, 1
2020/6/16, 53, 13, 45, 3, 1
2020/6/17, 40, 15, 40, 1, 1
2020/6/18, 44, 8, 35, 2, 1
2020/6/19, 29, 10, 36, 2, 1
2020/6/20, 33, 9, 36, 1, 1
2020/6/21, 37, 13, 41, 2, 
2020/6/22, 36, 15, 49, 2, 1
2020/6/23, 51, 12, 43, 1, 2
2020/6/24, 44, 13, 28, 2, 1
2020/6/25, 36, 24, 26, 3, 1
2020/6/26, 44, 27, 36, 2, 
2020/6/27, 62, 11, 38, 2, 1
2020/6/28, 26, 15, 46, 2, 1
2020/6/29, 45, 14, 34, 1, 1
2020/6/30, 29, 17, 40, 2, 1
2020/1/1, 23, 10, 30, 2, 1
2020/1/2, 29, 16, 36, 3, 1
2020/1/3, 45, 13, 35, 2, 1
2020/1/4, 38, 5, 31, 2, 1
2020/1/5, 31, 8, 28, 4, 
2020/1/6, 31, 9, 29, 4, 2
2020/1/7, 30, 8, 32, 2, 
2020/1/8, 21, 8, 35, 3, 1
2020/1/9, 28, 9, 33, 3, 1
2020/1/10, 35, 7, 24, 4, 
2020/1/11, 38, 8, 28, 3, 1
2020/1/12, 28, 8, 34, 3, 1
2020/1/13, 28, 12, 29, 4, 1
2020/1/14, 45, 7, 32, 2, 1
2020/1/15, 30, 9, 28, 5, 
2020/1/16, 30, 12, 25, 6, 1
2020/1/17, 44, 7, 33, 3, 1
2020/1/18, 23, 6, 30, 3, 1
2020/1/19, 23, 23, 38, 4, 1
2020/1/20, 72, 15, 32, 3, 1
2020/1/21, 47, 15, 23, 6, 1
2020/1/22, 42, 18, 14, 14, 1
2020/1/23, 46, 17, 33, 12, 1
2020/1/24, 40, 8, 33, 3, 1
2020/1/25, 31, 7, 26, 3, 
2020/1/26, 22, 8, 26, 4, 
2020/1/27, 21, 5, 24, 5, 1
2020/1/28, 19, 6, 31, 2, 1
2020/1/29, 23, 4, 32, 1, 
2020/1/30, 19, 5, 31, 1, 1
2020/1/31, 24, 9, 33, 2, 1
2020/2/1, 35, 14, 39, 2, 1
2020/2/2, 49, 19, 40, 2, 1
2020/2/3, 56, 11, 35, 2, 
2020/2/4, 44, 9, 36, 2, 1
2020/2/5, 38, 6, 29, 1, 
2020/2/6, 21, 5, 27, 3, 
2020/2/7, 26, 17, 36, 2, 1
2020/2/8, 53, 5, 32, 1, 
2020/2/9, 30, 10, 36, 1, 1
2020/2/10, 42, 9, 35, 2, 
2020/2/11, 37, 11, 35, 4, 1
2020/2/12, 32, 13, 30, 6, 1
2020/2/13, 37, 15, 12, 8, 
2020/2/14, 47, 14, 23, 8, 1
2020/2/15, 39, 9, 29, 4, 
2020/2/16, 25, 6, 33, 1, 2
2020/2/17, 37, 7, 31, 1, 1
2020/2/18, 24, 9, 33, 2, 1
2020/2/19, 40, 12, 29, 5, 2
2020/2/20, 40, 9, 35, 3, 1
2020/2/21, 34, 13, 41, 1, 
2020/2/22, 37, 17, 35, 1, 
2020/2/23, 44, 11, 29, 4, 1
2020/2/24, 23, 18, 26, 5, 1
2020/2/25, 49, 16, 33, 2, 2
2020/2/26, 47, 6, 32, 1, 
2020/2/27, 29, 5, 29, 1, 
2020/2/28, 21, 9, 20, 6, 
2020/2/29, 34, 7, 33, 3, 
2020/3/1, 28, 13, 34, 2, 
2020/3/2, 37, 11, 28, 3, 1
2020/3/3, 33, 10, 16, 8, 1
2020/3/4, 25, 10, 38, 1, 1
2020/3/5, 38, 14, 41, 1, 1
2020/3/6, 51, 13, 48, 2, 1
2020/3/7, 45, 9, 38, 2, 1
2020/3/8, 26, 10, 38, 4, 1
2020/3/9, 38, 8, 37, 2, 1
2020/3/10, 29, 8, 43, 1, 1
2020/3/11, 33, 11, 38, 2, 
2020/3/12, 44, 10, 40, 3, 1
2020/3/13, 34, 9, 38, 2, 1
2020/3/14, 34, 7, 40, 1, 1
2020/3/15, 25, 5, 35, 1, 
2020/3/16, 24, 8, 37, 1, 1
2020/3/17, 26, 13, 51, 2, 1
2020/3/18, 35, 15, 42, 2, 3
2020/3/19, 52, 7, 37, 1, 
2020/3/20, 33, 11, 38, 3, 1
2020/3/21, 45, 19, 44, 5, 1
2020/3/22, 48, 16, 41, 1, 1
2020/3/23, 37, , 40, 1, 
2020/3/24, 39, 10, 40, 2, 1
2020/3/25, 34, 14, 47, 4, 1
2020/3/26, 46, 18, 30, 1, 
2020/3/27, 47, 7, 35, 3, 
2020/3/28, 24, 5, 37, 1, 
2020/3/29, 25, , , , 
2019/10/1, 42, 13, 32, 2, 
2019/10/2, 29, 17, 37, 1, 1
2019/10/3, 37, 9, 33, 2, 1
2019/10/4, 26, 12, 36, 2, 1
2019/10/5, 38, 10, 28, 2, 1
2019/10/6, 37, 8, 34, 2, 1
2019/10/7, 31, 10, 31, 5, 4
2019/10/8, 35, 8, 36, 3, 1
2019/10/9, 22, 15, 40, 4, 1
2019/10/10, 41, 17, 35, 4, 
2019/10/11, 49, 11, 30, 1, 1
2019/10/12, 25, 10, 32, 1, 
2019/10/13, 38, 11, 33, 2, 1
2019/10/14, 33, 8, 34, 2, 1
2019/10/15, 28, 7, 37, 2, 1
2019/10/16, 26, 12, 29, 6, 3
2019/10/17, 39, 13, 23, 5, 1
2019/10/18, 33, 8, 22, 4, 1
2019/10/19, 32, 6, 37, 2, 1
2019/10/20, 20, 10, 25, 4, 
2019/10/21, 28, 9, 34, 2, 1
2019/10/22, 29, 9, 35, 2, 1
2019/10/23, 28, 9, 27, 4, 
2019/10/24, 36, 7, 33, 3, 1
2019/10/25, 30, 9, 32, 3, 1
2019/10/26, 30, 14, 42, 2, 1
2019/10/27, 48, 12, 36, 2, 
2019/10/28, 36, 11, 27, 3, 1
2019/10/29, 40, 27, 49, 3, 2
2019/10/30, 60, 29, 42, 2, 3
2019/10/31, 72, 22, 45, 4, 2
2019/11/1, 55, 11, 37, 2, 1
2019/11/2, 35, 20, 30, 4, 4
2019/11/3, 55, 12, 32, 2, 2
2019/11/4, 33, 9, 34, 2, 
2019/11/5, 27, 8, 30, 3, 2
2019/11/6, 28, 14, 30, 4, 1
2019/11/7, 42, 14, 36, 2, 1
2019/11/8, 43, 9, 35, 2, 1
2019/11/9, 30, 7, 34, 1, 1
2019/11/10, 24, 15, 42, 3, 2
2019/11/11, 43, 12, 41, 3, 1
2019/11/12, 36, 9, 41, 2, 1
2019/11/13, 28, 13, 30, 2, 1
2019/11/14, 35, 6, 32, 2, 1
2019/11/15, 26, 12, 36, 3, 1
2019/11/16, 34, 17, 42, 2, 1
2019/11/17, 39, 17, 40, 5, 1
2019/11/18, 43, 14, 33, 2, 1
2019/11/19, 34, 9, 30, 2, 1
2019/11/20, 23, 5, 28, 2, 
2019/11/21, 19, 8, 16, 6, 1
2019/11/22, 18, 9, 25, 3, 
2019/11/23, 28, 11, 17, 3, 1
2019/11/24, 35, 16, 27, 7, 3
2019/11/25, 45, 7, 30, 3, 
2019/11/26, 18, 12, 20, 6, 2
2019/11/27, 35, 7, 30, 2, 1
2019/11/28, 22, 6, 30, 4, 2
2019/11/29, 14, 6, 32, 3, 1
2019/11/30, 20, 7, 35, 2, 2
2019/12/1, 25, 7, 32, 4, 1
2019/12/2, 19, 8, 30, 3, 2
2019/12/3, 28, 10, 32, 4, 2
2019/12/4, 31, 10, 32, 4, 1
2019/12/5, 33, 7, 30, 4, 2
2019/12/6, 19, 7, 23, 4, 1
2019/12/7, 29, 8, 34, 3, 1
2019/12/8, 25, 9, 26, 4, 2
2019/12/9, 26, 15, 24, 6, 4
2019/12/10, 44, 22, 16, 9, 3
2019/12/11, 56, 13, 30, 4, 2
2019/12/12, 42, 6, 25, 4, 2
2019/12/13, 22, 10, 30, 5, 2
2019/12/14, 41, 8, 28, 2, 
2019/12/15, 33, 13, 24, 5, 1
2019/12/16, 50, 21, 11, 13, 1
2019/12/17, 55, 14, 27, 6, 
2019/12/18, 45, 12, 29, 7, 1
2019/12/19, 37, 11, 32, 5, 1
2019/12/20, 34, 15, 29, 6, 2
2019/12/21, 47, 12, 31, 4, 1
2019/12/22, 40, 9, 33, 3, 1
2019/12/23, 30, 12, 31, 5, 2
2019/12/24, 37, 9, 22, 7, 2
2019/12/25, 34, 17, 20, 8, 
2019/12/26, 47, 5, 31, 3, 
2019/12/27, 20, 8, 31, 4, 1
2019/12/28, 29, 10, 25, 4, 
2019/12/29, 32, , , , 
2019/7/1, 28, 22, 49, 2, 1
2019/7/2, 56, 23, 34, 3, 1
2019/7/3, 58, 22, 47, 4, 2
2019/7/4, 48, 23, 64, 4, 1
2019/7/5, 55, 8, 59, 4, 2
2019/7/6, 30, 15, 45, 2, 1
2019/7/7, 43, 17, 40, 2, 1
2019/7/8, 40, 11, 34, 2, 1
2019/7/9, 27, 10, 29, 3, 2
2019/7/10, 29, 11, 27, 1, 
2019/7/11, 26, 23, 40, 4, 1
2019/7/12, 47, 18, 43, 2, 2
2019/7/13, 48, 13, 35, 3, 
2019/7/14, 39, 9, 37, 3, 
2019/7/15, 29, 19, 45, 2, 1
2019/7/16, 42, 14, 31, 3, 1
2019/7/17, 32, 12, 20, 2, 1
2019/7/18, 24, 4, 15, 4, 1
2019/7/19, 25, 11, 7, 3, 2
2019/7/20, 27, 13, 9, 3, 2
2019/7/21, 22, 9, 14, 4, 
2019/7/22, 29, 21, 21, 4, 1
2019/7/23, 44, 23, 32, 3, 2
2019/7/24, 47, 28, 30, 2, 2
2019/7/25, 57, 15, 17, 2, 1
2019/7/26, 36, 23, 24, 3, 2
2019/7/27, 47, 38, 19, 1, 2
2019/7/28, 67, 25, 20, 2, 
2019/7/29, 52, 34, 28, 1, 2
2019/7/30, 63, 34, 33, 1, 3
2019/7/31, 67, 36, 47, 2, 3
2019/8/1, 71, 38, 41, 2, 2
2019/8/2, 76, 25, 22, 2, 3
2019/8/3, 47, 14, 19, 1, 1
2019/8/4, 35, 12, 28, 2, 
2019/8/5, 25, 19, 8, 1, 1
2019/8/6, 28, 16, 7, 1, 1
2019/8/7, 21, 11, 11, 1, 2
2019/8/8, 25, 12, 10, 1, 1
2019/8/9, 27, 14, 15, 1, 1
2019/8/10, 32, 7, 13, 1, 1
2019/8/11, 30, 12, 13, 1, 
2019/8/12, 31, 12, 21, 1, 
2019/8/13, 23, 20, 15, 1, 1
2019/8/14, 31, 41, 23, 1, 
2019/8/15, 44, 27, 30, 1, 
2019/8/16, 54, 27, 40, 1, 1
2019/8/17, 62, 35, 39, 3, 2
2019/8/18, 71, 30, 26, 2, 1
2019/8/19, 61, 14, 26, 2, 1
2019/8/20, 32, 17, 18, 2, 1
2019/8/21, 35, 19, 15, 1, 1
2019/8/22, 44, 16, 15, 3, 1
2019/8/23, 41, 23, 27, 1, 
2019/8/24, 45, 19, 52, 2, 1
2019/8/25, 49, 28, 49, 2, 2
2019/8/26, 65, 20, 20, 1, 1
2019/8/27, 45, 19, 8, 2, 1
2019/8/28, 43, 19, 16, 2, 
2019/8/29, 41, 15, 16, 4, 1
2019/8/30, 37, 22, 39, 4, 1
2019/8/31, 51, 25, 49, 1, 2
2019/9/1, 62, 21, 22, 2, 1
2019/9/2, 50, 10, 19, 1, 
2019/9/3, 28, 8, 15, 1, 1
2019/9/4, 24, 8, 13, 1, 
2019/9/5, 22, 7, 8, 1, 1
2019/9/6, 24, 10, 11, 1, 1
2019/9/7, 25, 11, 13, 1, 
2019/9/8, 21, 11, 24, 2, 2
2019/9/9, 23, 22, 49, 2, 2
2019/9/10, 48, 29, 42, 3, 2
2019/9/11, 62, 10, 43, 2, 
2019/9/12, 28, 10, 35, 3, 1
2019/9/13, 19, 11, 41, 2, 2
2019/9/14, 24, 11, 38, 1, 
2019/9/15, 33, 10, 35, 3, 1
2019/9/16, 30, 10, 40, 2, 1
2019/9/17, 29, 13, 39, 4, 1
2019/9/18, 33, 9, 38, 2, 1
2019/9/19, 28, 9, 30, 3, 
2019/9/20, 27, 12, 46, 3, 2
2019/9/21, 43, 18, 28, 1, 1
2019/9/22, 25, 11, 31, 2, 
2019/9/23, 30, 8, 26, 3, 1
2019/9/24, 26, 8, 42, 2, 
2019/9/25, 28, 14, 51, 3, 1
2019/9/26, 41, 14, 33, 2, 1
2019/9/27, 40, 13, 32, 1, 1
2019/9/28, 34, 15, 35, 3, 3
2019/9/29, 43, 17, 33, 2, 3
2019/9/30, 43, 20, 33, 2, 1
2019/4/1, 42, 12, 43, 2, 2
2019/4/2, 32, 11, 43, 2, 1
2019/4/3, 40, 11, 55, 3, 2
2019/4/4, 37, 15, 42, 4, 3
2019/4/5, 42, 26, 70, 4, 2
2019/4/6, 68, 26, 64, 4, 4
2019/4/7, 69, 20, 53, 4, 2
2019/4/8, 55, 9, 37, 3, 1
2019/4/9, 25, 8, 26, 5, 1
2019/4/10, 24, 5, 39, 2, 
2019/4/11, 21, 8, 41, 3, 2
2019/4/12, 22, 8, 46, 2, 1
2019/4/13, 22, 12, 41, 2, 
2019/4/14, 26, 12, 47, 2, 
2019/4/15, 33, 13, 49, 3, 2
2019/4/16, 33, 11, 48, 4, 2
2019/4/17, 28, 12, 49, 2, 2
2019/4/18, 34, 17, 50, 4, 3
2019/4/19, 47, 12, 51, 3, 2
2019/4/20, 31, 25, 44, 3, 1
2019/4/21, 68, 33, 58, 5, 3
2019/4/22, 79, 24, 41, 4, 2
2019/4/23, 62, 15, 35, 1, 1
2019/4/24, 29, 16, 33, 8, 4
2019/4/25, 48, 12, 41, 5, 2
2019/4/26, 32, 6, 38, 2, 
2019/4/27, 20, 9, 41, 2, 1
2019/4/28, 21, 7, 43, 2, 2
2019/4/29, 25, 9, 38, 5, 1
2019/4/30, 28, 7, 25, 5, 2
2019/5/1, 22, 13, 46, 4, 2
2019/5/2, 42, 25, 61, 3, 3
2019/5/3, 67, 23, 67, 2, 3
2019/5/4, 62, 18, 59, 2, 2
2019/5/5, 48, 13, 46, 2, 1
2019/5/6, 40, 9, 42, 2, 
2019/5/7, 29, 8, 52, 2, 2
2019/5/8, 25, 14, 44, 5, 1
2019/5/9, 36, 17, 60, 3, 3
2019/5/10, 46, 19, 86, 4, 3
2019/5/11, 54, 21, 87, 3, 2
2019/5/12, 58, 14, 43, 3, 2
2019/5/13, 40, 14, 44, 1, 1
2019/5/14, 40, 11, 47, 3, 1
2019/5/15, 30, 11, 48, 4, 3
2019/5/16, 35, 12, 41, 3, 3
2019/5/17, 39, 12, 43, 1, 1
2019/5/18, 29, 16, 44, , 
2019/5/19, 44, 28, 42, 3, 
2019/5/20, 40, 16, 44, 3, 2
2019/5/21, 38, 16, 58, 5, 3
2019/5/22, 38, 19, 72, 3, 3
2019/5/23, 50, 24, 102, 4, 4
2019/5/24, 63, 34, 80, 3, 3
2019/5/25, 76, 42, 76, 3, 3
2019/5/26, 97, 25, 50, 2, 2
2019/5/27, 71, 18, 43, 3, 1
2019/5/28, 35, 11, 51, 3, 1
2019/5/29, 29, 13, 62, 2, 2
2019/5/30, 30, 16, 50, 4, 2
2019/5/31, 47, 32, 67, 4, 4
2019/6/1, 80, 27, 39, 2, 2
2019/6/2, 66, 12, 47, 2, 1
2019/6/3, 41, 9, 38, 2, 1
2019/6/4, 32, 10, 42, 2, 2
2019/6/5, 33, 21, 68, 4, 3
2019/6/6, 56, 19, 34, 1, 
2019/6/7, 43, 11, 46, 3, 
2019/6/8, 35, 11, 45, 1, 1
2019/6/9, 40, 12, 46, 4, 2
2019/6/10, 41, 15, 41, 3, 2
2019/6/11, 45, 12, 39, 2, 2
2019/6/12, 33, 9, 46, 3, 2
2019/6/13, 32, 13, 37, 3, 2
2019/6/14, 37, 4, 36, 3, 
2019/6/15, 19, 5, 46, 1, 1
2019/6/16, 25, 8, 43, 2, 1
2019/6/17, 25, 14, 42, 3, 2
2019/6/18, 44, 25, 44, 2, 2
2019/6/19, 67, 36, 81, 3, 3
2019/6/20, 89, 33, 42, 3, 2
2019/6/21, 72, 20, 53, 2, 2
2019/6/22, 55, 15, 46, 2, 1
2019/6/23, 44, 11, 46, 2, 1
2019/6/24, 38, 13, 57, 2, 1
2019/6/25, 35, 21, 42, 1, 1
2019/6/26, 55, 10, 21, 2, 1
2019/6/27, 25, 14, 23, 2, 1
2019/6/28, 30, 28, 29, 3, 2
2019/6/29, 54, 19, 20, 3, 
2019/6/30, 42, 8, 43, 3, 
2019/1/1, 28, 9, 31, 2, 
2019/1/2, 34, 6, 32, 1, 
2019/1/3, 24, 7, 30, 3, 1
2019/1/4, 27, 13, 28, 4, 1
2019/1/5, 38, 10, 32, 2, 1
2019/1/6, 44, 7, 31, 3, 1
2019/1/7, 23, 16, 35, 4, 2
2019/1/8, 49, 9, 30, 2, 2
2019/1/9, 24, 11, 22, 7, 3
2019/1/10, 34, 9, 30, 3, 1
2019/1/11, 28, 12, 26, 4, 
2019/1/12, 33, 8, 30, 2, 
2019/1/13, 24, 7, 27, 4, 2
2019/1/14, 25, 11, 22, 7, 1
2019/1/15, 30, 25, 33, 4, 2
2019/1/16, 65, 9, 30, 3, 2
2019/1/17, 27, 14, 30, 5, 1
2019/1/18, 38, 11, 34, 3, 1
2019/1/19, 33, 14, 34, 3, 1
2019/1/20, 37, 15, 34, 4, 2
2019/1/21, 39, 13, 29, 5, 2
2019/1/22, 41, 11, 34, 3, 1
2019/1/23, 37, 11, 32, 2, 
2019/1/24, 33, 12, 31, 4, 2
2019/1/25, 32, 11, 30, 2, 2
2019/1/26, 31, 9, 32, 1, 
2019/1/27, 25, 7, 31, 3, 3
2019/1/28, 34, 12, 31, 3, 
2019/1/29, 43, 13, 28, 5, 2
2019/1/30, 36, 21, 25, 10, 3
2019/1/31, 58, 6, 30, 4, 
2019/2/1, 25, 13, 33, 4, 1
2019/2/2, 35, 18, 34, 2, 4
2019/2/3, 43, 16, 35, 4, 2
2019/2/4, 42, 22, 34, 4, 1
2019/2/5, 57, 11, 26, 5, 
2019/2/6, 31, 15, 19, 6, 2
2019/2/7, 48, 15, 30, 4, 1
2019/2/8, 39, 10, 28, 4, 2
2019/2/9, 34, 9, 33, 2, 2
2019/2/10, 34, 13, 27, 4, 2
2019/2/11, 43, 14, 35, 3, 2
2019/2/12, 39, 19, 38, 4, 2
2019/2/13, 57, 19, 33, 4, 2
2019/2/14, 48, 11, 32, 6, 2
2019/2/15, 35, 18, 34, 4, 2
2019/2/16, 56, 16, 37, 3, 2
2019/2/17, 50, 17, 38, 4, 2
2019/2/18, 52, 17, 37, 5, 1
2019/2/19, 36, 13, 35, 4, 1
2019/2/20, 37, 21, 37, 4, 
2019/2/21, 60, 31, 39, 5, 2
2019/2/22, 84, 19, 39, 2, 2
2019/2/23, 57, 18, 37, 4, 2
2019/2/24, 51, 21, 36, 8, 4
2019/2/25, 57, 22, 43, 4, 2
2019/2/26, 64, 14, 31, 7, 2
2019/2/27, 39, 17, 28, 10, 1
2019/2/28, 53, 21, 45, 4, 2
2019/3/1, 58, 26, 44, 4, 2
2019/3/2, 73, 22, 31, 5, 2
2019/3/3, 56, 10, 38, 4, 
2019/3/4, 30, 21, 42, 4, 2
2019/3/5, 61, 19, 26, 9, 2
2019/3/6, 54, 17, 45, 4, 1
2019/3/7, 50, 10, 39, 2, 2
2019/3/8, 29, 9, 42, 2, 2
2019/3/9, 31, 11, 32, 5, 2
2019/3/10, 29, 7, 40, 3, 1
2019/3/11, 21, 16, 49, 3, 
2019/3/12, 46, 10, 37, 2, 2
2019/3/13, 25, 12, 39, 2, 2
2019/3/14, 31, 12, 42, 3, 1
2019/3/15, 30, 8, 39, 2, 
2019/3/16, 25, 10, 38, 2, 1
2019/3/17, 30, 13, 42, 2, 1
2019/3/18, 33, 14, 35, 6, 1
2019/3/19, 35, 12, 49, 2, 2
2019/3/20, 30, 16, 52, 3, 2
2019/3/21, 31, 27, 38, 4, 1
2019/3/22, 71, 17, 37, 2, 
2019/3/23, 46, 10, 39, 2, 1
2019/3/24, 36, 12, 36, 5, 3
2019/3/25, 40, 20, 50, 4, 2
2019/3/26, 49, 20, 52, 3, 2
2019/3/27, 49, 16, 46, 4, 2
2019/3/28, 48, 14, 43, 3, 1
2019/3/29, 36, 19, 40, 6, 2
2019/3/30, 53, 14, 44, 2, 1
2019/3/31, 43, 14, 42, 2, 2
2018/10/1, 25, 13, 46, 3, 1
2018/10/2, 39, 16, 49, 4, 1
2018/10/3, 46, 15, 29, 6, 1
2018/10/4, 46, 16, 28, 4, 1
2018/10/5, 33, 18, 30, 1, 1
2018/10/6, 36, 11, 37, 3, 1
2018/10/7, 30, 8, 40, 3, 
2018/10/8, 27, 14, 44, 3, 1
2018/10/9, 45, 18, 33, 5, 1
2018/10/10, 49, 16, 35, 6, 1
2018/10/11, 49, 7, 33, 4, 1
2018/10/12, 21, 9, 36, 3, 1
2018/10/13, 34, 13, 42, 3, 1
2018/10/14, 33, 16, 40, 3, 1
2018/10/15, 41, 19, 31, 6, 1
2018/10/16, 48, 11, 42, 3, 1
2018/10/17, 41, 9, 34, 3, 1
2018/10/18, 29, 14, 55, 4, 1
2018/10/19, 42, 6, 34, 2, 
2018/10/20, 18, 7, 38, 2, 1
2018/10/21, 20, 14, 37, 4, 2
2018/10/22, 37, 12, 22, 4, 
2018/10/23, 33, 12, 38, 3, 
2018/10/24, 33, 18, 39, 3, 
2018/10/25, 46, 15, 40, 2, 1
2018/10/26, 31, 11, 39, 3, 1
2018/10/27, 31, 10, 33, 2, 1
2018/10/28, 24, 15, 37, 4, 2
2018/10/29, 36, 11, 37, 3, 1
2018/10/30, 29, 8, 30, 3, 1
2018/10/31, 22, 7, 32, 4, 1
2018/11/1, 19, 5, 32, 3, 
2018/11/2, 18, 8, 33, 3, 1
2018/11/3, 23, 11, 36, 3, 1
2018/11/4, 35, 10, 32, 4, 
2018/11/5, 33, 13, 35, 4, 2
2018/11/6, 43, 13, 38, 4, 1
2018/11/7, 36, 15, 40, 3, 2
2018/11/8, 41, 15, 36, 4, 1
2018/11/9, 38, 15, 38, 5, 2
2018/11/10, 40, 24, 46, 4, 2
2018/11/11, 62, 22, 27, 5, 2
2018/11/12, 58, 11, 29, 4, 1
2018/11/13, 28, 7, 31, 3, 
2018/11/14, 15, 5, 30, 3, 
2018/11/15, 14, 9, 26, 4, 1
2018/11/16, 35, 11, 33, 4, 3
2018/11/17, 28, 11, 33, 3, 1
2018/11/18, 31, 12, 24, 5, 
2018/11/19, 32, 10, 33, 3, 1
2018/11/20, 30, 20, 29, 5, 2
2018/11/21, 50, 11, 30, 3, 2
2018/11/22, 36, 8, 31, 1, 1
2018/11/23, 26, 7, 30, 3, 1
2018/11/24, 21, 9, 27, 3, 2
2018/11/25, 26, 22, 31, 5, 2
2018/11/26, 57, 24, 30, 6, 2
2018/11/27, 62, 24, 26, 7, 3
2018/11/28, 66, 22, 30, 4, 1
2018/11/29, 48, 23, 31, 4, 2
2018/11/30, 46, 27, 37, 4, 2
2018/12/1, 58, 25, 31, 3, 2
2018/12/2, 56, 19, 32, 5, 1
2018/12/3, 48, 11, 29, 4, 2
2018/12/4, 27, 8, 31, 4, 1
2018/12/5, 27, 11, 21, 5, 1
2018/12/6, 31, 12, 27, 3, 2
2018/12/7, 29, 9, 28, 3, 2
2018/12/8, 27, 8, 27, 2, 2
2018/12/9, 23, 6, 25, 4, 1
2018/12/10, 21, 6, 23, 6, 1
2018/12/11, 25, 5, 29, 4, 1
2018/12/12, 22, 10, 30, 3, 1
2018/12/13, 39, 8, 28, 3, 1
2018/12/14, 23, 7, 28, 2, 
2018/12/15, 25, 11, 25, 2, 
2018/12/16, 41, 9, 29, 3, 
2018/12/17, 28, 14, 30, 3, 1
