date, pm25, pm10, o3, no2, so2
2015/2/15, 73, 15, 35, 5, 3
2015/2/16, 46, 22, 25, 10, 4
2015/2/17, 63, 12, 35, 2, 
2015/2/18, 31, 5, 36, 2, 
2015/2/19, 24, 9, 36, 1, 
2015/2/20, 28, 5, 38, 3, 1
2015/2/21, 26, 13, 37, 2, 
2015/2/22, 21, 14, 24, 8, 2
2015/2/23, 52, 33, 28, 8, 3
2015/2/24, 76, 41, 32, 8, 3
2015/2/25, 84, 20, 20, 4, 2
2015/2/26, 53, 12, 36, 1, 1
2015/2/27, 46, 17, 38, 2, 
2015/2/28, 60, 14, 40, 1, 
2015/3/1, 38, 20, 37, 3, 1
2015/3/2, 60, 21, 40, 2, 
2015/3/3, 61, 14, 43, 1, 2
2015/3/4, 62, 13, 37, 1, 1
2015/3/5, 42, 17, 36, 2, 4
2015/3/6, 54, 13, 28, 4, 3
2015/3/7, 46, 8, 38, 2, 
2015/3/8, 26, 7, 37, 3, 2
2015/3/9, 32, 13, 35, 1, 1
2015/3/10, 40, 6, 36, 1, 
2015/3/11, 28, 15, 46, 2, 2
2015/3/12, 50, 13, 40, 2, 3
2015/3/13, 38, 20, 45, 3, 2
2015/3/14, 59, 16, 28, 6, 2
2015/3/15, 53, 14, 34, 5, 1
2015/3/16, 46, 13, 34, 2, 
2015/3/17, 46, 14, 34, 3, 1
2015/3/18, 50, 16, 31, 4, 
2015/3/19, 38, 12, 44, 2, 
2015/3/20, 42, 25, 41, 3, 2
2015/3/21, 67, 30, 63, 2, 3
2015/3/22, 82, 21, 38, 2, 2
2015/3/23, 58, 9, 39, 1, 
2015/3/24, 36, 9, 40, 1, 
2015/3/25, 38, 11, 43, 2, 2
2015/3/26, 41, 16, 51, 2, 2
2015/3/27, 51, 16, 50, 2, 3
2015/3/28, 52, 19, 29, 3, 1
2015/3/29, 42, 25, 48, 4, 3
2015/3/30, 68, 28, 49, 2, 2
2015/3/31, 76, 17, 42, 4, 
2014/10/1, 64, 22, 35, , 
2014/10/2, 58, 21, 36, , 
2014/10/3, 58, 18, 42, , 
2014/10/4, 51, 12, 35, , 
2014/10/5, 40, 4, 34, , 
2014/10/6, 16, 8, 39, , 
2014/10/7, 33, 12, 42, , 
2014/10/8, 41, 15, 32, , 
2014/10/9, 46, 12, 32, , 
2014/10/10, 43, 23, 41, , 
2014/10/11, 67, 22, 39, , 
2014/10/12, 63, 24, 38, , 
2014/10/13, 34, 4, 38, , 
2014/10/14, 24, 10, 37, , 
2014/10/15, 32, 14, 37, , 2
2014/10/16, 47, 21, 41, , 1
2014/10/17, 61, 15, 38, , 1
2014/10/18, 46, 17, 43, , 2
2014/10/19, 53, 14, 36, , 
2014/10/20, 38, 13, 35, , 
2014/10/21, 43, 12, 31, , 
2014/10/22, 37, 7, 36, , 
2014/10/23, 28, 13, 34, , 2
2014/10/24, 51, 15, 33, , 1
2014/10/25, 51, 16, 40, , 
2014/10/26, 53, 15, 39, , 
2014/10/27, 56, 14, 38, , 
2014/10/28, 46, 16, 36, , 
2014/10/29, 54, 14, 36, , 
2014/10/30, 48, 12, 27, , 
2014/10/31, 42, 11, 33, , 
2014/11/1, 34, 8, 15, , 2
2014/11/2, 40, 10, 34, , 1
2014/11/3, 40, 10, 35, , 1
2014/11/4, 40, 13, 25, , 
2014/11/5, 42, 8, 28, , 4
2014/11/6, 37, 23, 43, 3, 1
2014/11/7, 65, 15, 32, 3, 
2014/11/8, 57, 13, 24, 4, 2
2014/11/9, 49, 12, 38, 2, 1
2014/11/10, 43, 12, 35, 2, 2
2014/11/11, 47, 17, 29, 2, 2
2014/11/12, 60, 7, 32, 1, 2
2014/11/13, 34, 12, 28, 1, 1
2014/11/14, 39, 14, 36, 2, 2
2014/11/15, 48, 11, 35, 3, 2
2014/11/16, 39, 17, 29, 3, 3
2014/11/17, 59, 15, 38, 2, 3
2014/11/18, 53, 12, 36, 3, 
2014/11/19, 54, 11, 30, 5, 2
2014/11/20, 44, 13, 30, 4, 4
2014/11/21, 52, 17, 33, 5, 5
2014/11/22, 62, 19, 38, 3, 2
2014/11/23, 62, 15, 31, , 2
2014/11/24, 56, 9, 31, 2, 
2014/11/25, 36, 9, 28, 3, 
2014/11/26, 37, 9, 31, 2, 
2014/11/27, 36, 9, 32, 2, 2
2014/11/28, 34, 12, 34, 2, 1
2014/11/29, 33, 9, 33, 2, 1
2014/11/30, 29, 11, 32, 2, 
2014/12/1, 35, 6, 29, 1, 1
2014/12/2, 26, 7, 26, 2, 2
2014/12/3, 30, 9, 21, 3, 2
2014/12/4, 39, 5, 25, 1, 
2014/12/5, 21, 5, 28, 1, 
2014/12/6, 26, 6, 30, 1, 
2014/12/7, 30, 11, 29, 5, 2
2014/12/8, 46, 10, 34, 2, 2
2014/12/9, 43, 12, 28, 6, 3
2014/12/10, 42, 11, 27, 3, 2
2014/12/11, 33, 19, 31, 2, 2
2014/12/12, 62, 7, 26, 1, 2
2014/12/13, 31, 7, 28, 1, 
2014/12/14, 29, 12, 29, 3, 1
2014/12/15, 42, 10, 25, 4, 2
2014/12/16, 42, 4, 26, 1, 
2014/12/17, 17, 5, 30, 1, 
2014/12/18, 19, 7, 28, 4, 3
2014/12/19, 23, 9, 33, 4, 1
2014/12/20, 24, 13, 27, 2, 2
2014/12/21, 46, 6, 26, 2, 2
2014/12/22, 27, 11, 28, 2, 1
2014/12/23, 44, 15, 27, 4, 4
2014/12/24, 54, 14, 34, 2, 2
2014/12/25, 57, 5, 30, 2, 
2014/12/26, 25, 5, 28, 2, 
2014/12/27, 24, 12, 17, 8, 
2014/12/28, 45, , , , 
2014/7/1, 83, 32, 55, 1, 4
2014/7/2, 92, 21, 43, 1, 2
2014/7/3, 59, 11, 38, 1, 1
2014/7/4, 38, 14, 46, 1, 1
2014/7/5, 45, 14, 40, 1, 1
2014/7/6, 47, 21, 36, 2, 1
2014/7/7, 51, 19, 17, 1, 
2014/7/8, 53, 17, 10, 1, 
2014/7/9, 31, 14, 22, 1, 1
2014/7/10, 43, 21, 40, 1, 1
2014/7/11, 53, 31, 63, 1, 2
2014/7/12, 79, 24, 29, 1, 1
2014/7/13, 63, 20, 35, 3, 1
2014/7/14, 55, 19, 53, 2, 1
2014/7/15, 57, 30, 20, 2, 4
2014/7/16, 70, 39, 34, 2, 3
2014/7/17, 84, 44, 40, 3, 3
2014/7/18, 101, 32, 23, 2, 4
2014/7/19, 84, 25, 38, 2, 2
2014/7/20, 56, 37, 38, 1, 2
2014/7/21, 82, 35, 23, 1, 1
2014/7/22, 79, 28, 35, 3, 3
2014/7/23, 65, 39, 46, 3, 3
2014/7/24, 87, 26, 45, 4, 2
2014/7/25, 69, 36, 30, 2, 4
2014/7/26, 87, 47, 26, 5, 4
2014/7/27, 95, 12, 56, 7, 1
2014/7/28, 39, 20, 52, 3, 1
2014/7/29, 57, 17, 23, 3, 1
2014/7/30, 39, 13, 24, 3, 1
2014/7/31, 30, 20, 14, 3, 1
2014/8/1, 34, 7, 11, 4, 
2014/8/2, 13, 8, 18, 1, 
2014/8/3, 14, 11, 17, 1, 
2014/8/4, 20, 9, 12, 1, 
2014/8/5, 25, 9, 16, 2, 
2014/8/6, 27, 13, 17, 2, 1
2014/8/7, 38, 10, 24, 7, 1
2014/8/8, 33, 16, 27, 13, 
2014/8/9, 35, 29, 24, 2, 
2014/8/10, 52, 11, 36, 7, 2
2014/8/11, 44, 26, 38, 7, 1
2014/8/12, 66, 23, 36, 6, 2
2014/8/13, 65, 17, 19, 3, 1
2014/8/14, 51, 29, 18, 4, 1
2014/8/15, 53, 27, 22, 3, 
2014/8/16, 43, 21, 36, 5, 2
2014/8/17, 50, 12, 15, 4, 
2014/8/18, 28, 12, 15, 3, 
2014/8/19, 24, 6, 13, , 
2014/8/20, 22, 11, 15, , 
2014/8/21, 30, 8, 10, , 
2014/8/22, 29, 12, 21, , 1
2014/8/23, 27, 11, 19, , 
2014/8/24, 26, 24, 28, , 2
2014/8/25, 55, 25, 25, , 2
2014/8/26, 67, 17, 34, , 1
2014/8/27, 42, 9, 29, , 
2014/8/28, 31, 12, 30, , 1
2014/8/29, 38, 15, 45, , 2
2014/8/30, 45, 18, 44, , 1
2014/8/31, 51, 17, 25, , 1
2014/9/1, 50, 17, 53, , 2
2014/9/2, 44, 20, 38, , 1
2014/9/3, 38, 16, 21, , 
2014/9/4, 28, 12, 17, , 
2014/9/5, 33, 31, 28, , 1
2014/9/6, 61, 16, 39, , 1
2014/9/7, 53, 17, 47, , 1
2014/9/8, 56, 21, 49, , 1
2014/9/9, 59, 20, 57, , 1
2014/9/10, 58, 22, 46, , 1
2014/9/11, 55, 9, 41, , 1
2014/9/12, 35, 10, 36, , 
2014/9/13, 37, 9, 38, , 
2014/9/14, 30, 14, 45, , 2
2014/9/15, 40, 20, 53, , 2
2014/9/16, 56, 17, 44, , 
2014/9/17, 56, 11, 38, , 
2014/9/18, 41, 14, 30, , 
2014/9/19, 47, 11, 30, , 
2014/9/20, 39, 14, 39, , 2
2014/9/21, 49, 19, 50, , 2
2014/9/22, 55, 17, 56, , 2
2014/9/23, 51, 23, 32, , 
2014/9/24, 36, 14, 40, , 
2014/9/25, 29, 10, 49, , 
2014/9/26, 38, 13, 42, , 
2014/9/27, 44, 20, 48, , 2
2014/9/28, 56, 32, 49, , 
2014/9/29, 82, 32, 48, , 2
2014/9/30, 85, 23, 43, , 2
2014/4/1, 55, 12, 26, 3, 2
2014/4/2, 55, 7, 28, 1, 2
2014/4/3, 36, 7, 30, 2, 1
2014/4/4, 35, 11, 28, 3, 2
2014/4/5, 46, 9, 29, 2, 1
2014/4/6, 31, 8, 28, 2, 1
2014/4/7, 44, 12, 28, 3, 3
2014/4/8, 51, 26, 39, 5, 4
2014/4/9, 85, 35, 38, 3, 3
2014/4/10, 96, 14, 38, 3, 1
2014/4/11, 55, 17, 35, 4, 2
2014/4/12, 60, 23, 18, 5, 2
2014/4/13, 67, 13, 40, 2, 2
2014/4/14, 53, 16, 32, 2, 2
2014/4/15, 52, 23, 29, 4, 2
2014/4/16, 72, 35, 41, 4, 4
2014/4/17, 104, 27, 29, 3, 1
2014/4/18, 87, 23, 36, 2, 
2014/4/19, 74, 11, 25, 4, 2
2014/4/20, 45, 10, 11, 4, 1
2014/4/21, 31, 19, 41, 5, 2
2014/4/22, 65, 20, 49, 5, 2
2014/4/23, 67, 16, 64, 3, 1
2014/4/24, 61, 15, 60, 2, 2
2014/4/25, 58, 16, 59, 2, 1
2014/4/26, 57, 11, 53, 2, 1
2014/4/27, 49, 17, 52, 1, 1
2014/4/28, 59, 22, 49, 1, 1
2014/4/29, 44, 13, 47, 1, 2
2014/4/30, 52, 18, 47, 3, 2
2014/5/1, 66, 16, 58, 2, 2
2014/5/2, 62, 20, 59, 3, 3
2014/5/3, 72, 11, 59, 1, 1
2014/5/4, 49, 20, 40, 4, 2
2014/5/5, 68, 15, 54, 3, 3
2014/5/6, 60, 18, 75, 3, 2
2014/5/7, 64, 14, 59, 1, 1
2014/5/8, 57, 20, 62, 3, 3
2014/5/9, 70, 15, 63, 1, 1
2014/5/10, 55, 15, 71, 2, 2
2014/5/11, 56, 15, 63, 1, 1
2014/5/12, 49, 10, 58, 1, 1
2014/5/13, 49, 20, 48, 3, 2
2014/5/14, 72, 12, 46, 3, 1
2014/5/15, 54, 22, 74, 3, 2
2014/5/16, 70, 18, 76, 5, 3
2014/5/17, 65, 20, 71, 4, 3
2014/5/18, 69, 27, 68, 3, 2
2014/5/19, 82, 23, 56, 1, 1
2014/5/20, 71, 6, 52, 2, 1
2014/5/21, 30, 19, 69, 2, 1
2014/5/22, 71, 9, 48, 2, 1
2014/5/23, 45, 10, 59, 2, 2
2014/5/24, 48, 13, 46, 1, 1
2014/5/25, 55, 13, 45, 1, 
2014/5/26, 42, 21, 42, 2, 1
2014/5/27, 68, 22, 57, 2, 2
2014/5/28, 71, 34, 53, 2, 3
2014/5/29, 83, 43, 54, 2, 4
2014/5/30, 103, 49, 60, 2, 2
2014/5/31, 128, 48, 76, 3, 3
2014/6/1, 130, 35, 40, 2, 2
2014/6/2, 93, 12, 45, 1, 1
2014/6/3, 55, 23, 40, 1, 1
2014/6/4, 64, 18, 38, 2, 1
2014/6/5, 50, 12, 42, 1, 1
2014/6/6, 45, 14, 46, 1, 1
2014/6/7, 51, 6, 42, 1, 1
2014/6/8, 31, 13, 39, 1, 1
2014/6/9, 52, 17, 25, 1, 1
2014/6/10, 64, 16, 27, 2, 1
2014/6/11, 60, 10, 30, 2, 1
2014/6/12, 49, 9, 47, 2, 1
2014/6/13, 41, 19, 67, 1, 2
2014/6/14, 70, 34, 70, 1, 1
2014/6/15, 98, 36, 51, 1, 1
2014/6/16, 102, 29, 23, 1, 
2014/6/17, 87, 16, 47, 3, 1
2014/6/18, 62, 20, 59, 2, 1
2014/6/19, 70, 20, 55, 1, 2
2014/6/20, 67, 11, 36, 1, 1
2014/6/21, 45, 5, 34, 1, 
2014/6/22, 35, 13, 40, 2, 1
2014/6/23, 53, 19, 41, 1, 1
2014/6/24, 63, 22, 61, 3, 2
2014/6/25, 69, 29, 41, 1, 2
2014/6/26, 88, 13, 35, 1, 
2014/6/27, 49, 6, 34, 1, 
2014/6/28, 24, 17, 58, 1, 1
2014/6/29, 56, 29, 58, 1, 1
2014/6/30, 84, 26, 73, 2, 2
2014/3/25, 82, 18, 20, 1, 
2014/3/26, 63, 11, 31, 2, 1
2014/3/27, 42, 25, 38, 3, 3
2014/3/28, 78, 17, 27, 1, 1
2014/3/29, 53, 15, 28, 1, 1
2014/3/30, 30, 16, 41, 1, 1
2014/3/31, 56, 17, 36, 4, 2
2024/12/31, , 10, 34, , 1
2025/1/5, , 3, 32, 2, 
2022/1/2, , 4, 36, 1, 
2021/4/9, , 13, 31, 1, 
2020/12/24, , 10, 32, 1, 
2020/9/12, , 8, 25, 12, 
2020/3/31, , 4, 39, 4, 
2019/12/31, , 3, 27, 1, 
2018/12/31, , 4, 32, 1, 1
2017/9/10, , 12, 41, , 
2017/1/1, , 14, 28, 4, 2
2017/3/20, , 8, 43, 2, 
2015/12/31, , 11, 32, 3, 2
2014/12/31, , 4, 28, 1, 1
2014/3/24, , 26, 31, 3, 5
